site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,,1982,1982,10000.0,4.0,adults,,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,,1982,1982,5900.0,1.0,adults,ground,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1984,1984,11004.0,2.0,nests,,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1986,1986,11246.0,2.0,nests,vhr,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1987,1987,11627.0,2.0,nests,ground,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,,1987,1987,13052.0,2.0,nests,,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1989,1989,9852.0,2.0,nests,,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1991,1991,7899.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1992,1992,10289.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1993,1993,11345.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1996,1996,8994.0,2.0,nests,,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,1998,1998,7624.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2001,2001,9478.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2002,2002,10366.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2005,2005,15693.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2006,2006,20134.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2013,2013,13408.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2017,2017,14751.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Northern Foothills (Terra Nova Bay),NORF,88.1,164.023,-74.768,adelie penguin,,12.0,2018,2018,11438.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Norway Bight,NORW,48.2,-45.816,-60.616,chinstrap penguin,4.0,1.0,1984,1983,180.0,4.0,nests,ground,"<p id=""poncet1985survey"" class=""reference"">Poncet  S. and J. Poncet (1985). &ldquo;A survey of penguin breeding populations at the South Orkey Islands&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 68  pp. 71&ndash;81.</p>"
Norway Bight,NORW,48.2,-45.816,-60.616,chinstrap penguin,5.0,1.0,2013,2012,100.0,5.0,nests,vhr,"<p id=""strycker2020a-global"" class=""reference"">Strycker  N.  M. Wethington  A. Borowicz  et al. (2020). &ldquo;A global population assessment of the chinstrap penguin (<em>Pygoscelis antarctica</em>)&rdquo;. In: <em>Scientific Reports</em> 10.1  pp. 1&ndash;11. DOI: <a href=""https://doi.org/10.1038/s41598-020-76479-3"">10.1038/s41598-020-76479-3</a>.</p>"
Noville Peninsula,NOVI,88.3,-98.447,-71.769,emperor penguin,17.0,11.0,2009,2009,3568.0,2.0,adults,vhr,"<p id=""fretwell2012emperor"" class=""reference"">Fretwell  P. T.  M. A. LaRue  P. Morin  et al. (2012). &ldquo;An emperor penguin population estimate: The first global  synoptic survey of a species from space&rdquo;. In: <em>PLOS One</em> 7.4  p. e33751. DOI: <a href=""https://doi.org/10.1371/journal.pone.0033751"">10.1371/journal.pone.0033751</a>.</p>"
Promontories on north-central coast,NPRO,48.1,-62.075,-63.25,chinstrap penguin,5.0,2.0,1987,1986,100.0,3.0,adults,offshore vessel,"<p id=""shuford1988surveys"" class=""reference"">Shuford  W. D. and L. B. Spear (1988). &ldquo;Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 81  pp. 19&ndash;30.</p>"
Promontories on north-central coast,NPRO,48.1,-62.075,-63.25,chinstrap penguin,25.0,1.0,2013,2012,20000.0,5.0,nests,vhr,"<p id=""strycker2020a-global"" class=""reference"">Strycker  N.  M. Wethington  A. Borowicz  et al. (2020). &ldquo;A global population assessment of the chinstrap penguin (<em>Pygoscelis antarctica</em>)&rdquo;. In: <em>Scientific Reports</em> 10.1  pp. 1&ndash;11. DOI: <a href=""https://doi.org/10.1038/s41598-020-76479-3"">10.1038/s41598-020-76479-3</a>.</p>"
North of Taylor Point,NTAY,48.1,-57.648,-61.919,chinstrap penguin,19.0,1.0,2020,2019,70.0,5.0,nests,vhr,"<p id=""strycker2020a-global"" class=""reference"">Strycker  N.  M. Wethington  A. Borowicz  et al. (2020). &ldquo;A global population assessment of the chinstrap penguin (<em>Pygoscelis antarctica</em>)&rdquo;. In: <em>Scientific Reports</em> 10.1  pp. 1&ndash;11. DOI: <a href=""https://doi.org/10.1038/s41598-020-76479-3"">10.1038/s41598-020-76479-3</a>.</p>"
Cape Nutt,NUTT,58.4.1,108.213,-66.635,adelie penguin,5.0,1.0,2010,2009,1971.0,1.0,adults,aerial,"<p id=""southwell2013population"" class=""reference"">Southwell  C. and L. Emmerson (2013). &ldquo;First population counts at newly discovered Ad&eacute;lie penguin <em>Pygoscelis adeliae</em> breeding sites along the Wilhelm II  Queen Mary and Wilkes Land coastlines  East Antarctica&rdquo;. In: <em>Marine Ornithology</em> 41  pp. 87&ndash;89.</p>"
Cape Nutt,NUTT,58.4.1,108.213,-66.635,adelie penguin,17.0,2.0,2011,2010,1412.0,5.0,nests,aerial,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
O'Brien Island,OBRI,48.1,-55.956,-61.507,chinstrap penguin,29.0,12.0,1976,1976,21400.0,4.0,nests,ground,"<p id=""croxall1979distribution"" class=""reference"">Croxall  J. P. and E. D. Kirkwood (1979). <em>The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea</em>. Cambridge  United Kingdom: British Antarctic Survey. ISBN: 0856650714.</p>"
O'Brien Island,OBRI,48.1,-55.956,-61.507,chinstrap penguin,17.0,1.0,2019,2018,7000.0,5.0,nests,vhr,"<p id=""strycker2020fifty-year"" class=""reference"">Strycker  N.  A. Borowicz  M. Wethington  et al. (2020). &ldquo;Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019&ndash;20 census&rdquo;. In: <em>Polar Biology</em> 44  pp. 45&ndash;56. DOI: <a href=""https://doi.org/10.1007/s00300-020-02774-4"">10.1007/s00300-020-02774-4</a>.</p>"
Odbert Island,ODBE,58.4.1,110.542,-66.374,adelie penguin,,,1961,1961,3500.0,3.0,nests,aerial,"<p id=""woehler1991distribution"" class=""reference"">Woehler  E. J.  D. J. Slip  L. M. Robertson  et al. (1991). &ldquo;The distribution  abundance and status of Ad&eacute;lie penguins <em>Pygoscelis adeliae</em> at the Windmill Islands  Wilkes Land  Antarctica&rdquo;. In: <em>Marine Ornithology</em> 19.1  pp. 1&ndash;18.</p>"
Odbert Island,ODBE,58.4.1,110.542,-66.374,adelie penguin,6.0,12.0,1972,1972,20000.0,4.0,nests,aerial,"<p id=""woehler1991distribution"" class=""reference"">Woehler  E. J.  D. J. Slip  L. M. Robertson  et al. (1991). &ldquo;The distribution  abundance and status of Ad&eacute;lie penguins <em>Pygoscelis adeliae</em> at the Windmill Islands  Wilkes Land  Antarctica&rdquo;. In: <em>Marine Ornithology</em> 19.1  pp. 1&ndash;18.</p>"
Odbert Island,ODBE,58.4.1,110.542,-66.374,adelie penguin,,12.0,1972,1972,15000.0,4.0,nests,aerial,"<p id=""woehler1991distribution"" class=""reference"">Woehler  E. J.  D. J. Slip  L. M. Robertson  et al. (1991). &ldquo;The distribution  abundance and status of Ad&eacute;lie penguins <em>Pygoscelis adeliae</em> at the Windmill Islands  Wilkes Land  Antarctica&rdquo;. In: <em>Marine Ornithology</em> 19.1  pp. 1&ndash;18.</p>"
Odbert Island,ODBE,58.4.1,110.542,-66.374,adelie penguin,8.0,1.0,1990,1989,10689.0,2.0,nests,aerial photo,"<p id=""woehler1991distribution"" class=""reference"">Woehler  E. J.  D. J. Slip  L. M. Robertson  et al. (1991). &ldquo;The distribution  abundance and status of Ad&eacute;lie penguins <em>Pygoscelis adeliae</em> at the Windmill Islands  Wilkes Land  Antarctica&rdquo;. In: <em>Marine Ornithology</em> 19.1  pp. 1&ndash;18.</p>"
Odbert Island,ODBE,58.4.1,110.542,-66.374,adelie penguin,3.0,1.0,2011,2010,9247.0,5.0,nests,vhr,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
Okol Rocks,OKOL,48.1,-59.763,-62.372,chinstrap penguin,28.0,1.0,1989,1988,3704.0,3.0,nests,landsat,"<p id=""strycker2020a-global"" class=""reference"">Strycker  N.  M. Wethington  A. Borowicz  et al. (2020). &ldquo;A global population assessment of the chinstrap penguin (<em>Pygoscelis antarctica</em>)&rdquo;. In: <em>Scientific Reports</em> 10.1  pp. 1&ndash;11. DOI: <a href=""https://doi.org/10.1038/s41598-020-76479-3"">10.1038/s41598-020-76479-3</a>.</p>"
Oldham Island,OLDH,58.4.2,61.725,-67.521,adelie penguin,29.0,11.0,2008,2008,3570.0,1.0,adults,ground,"<p id=""wilson2009systematic"" class=""reference"">Wilson  D.  R. Pike  D. Southwell  et al. (2009). &ldquo;A systematic survey of breeding Ad&eacute;lie penguins (<em>Pygoscelis adeliae</em>) along the Mawson and Kemp Land coasts  East Antarctica: New colonies and population counts&rdquo;. In: <em>Antarctic Science</em> 21.06  pp. 591&ndash;592. DOI: <a href=""https://doi.org/10.1017/S0954102009990307"">10.1017/S0954102009990307</a>.</p>"
Oliphant Channel,OLIC,48.2,-45.591,-60.729,chinstrap penguin,,,1979,1979,143.0,1.0,nests,ground,"<p id=""croxall1981increases"" class=""reference"">Croxall  J. P.  D. M. Rootes  and R. A. Price (1981). &ldquo;Increases in penguin populations at Signy Island  South Orkney Islands&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 54  pp. 47&ndash;56.</p>"
Oliphant Islands,OLII,48.2,-45.594,-60.736,chinstrap penguin,,,1979,1979,4502.0,1.0,chicks,ground,"<p id=""croxall1981increases"" class=""reference"">Croxall  J. P.  D. M. Rootes  and R. A. Price (1981). &ldquo;Increases in penguin populations at Signy Island  South Orkney Islands&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 54  pp. 47&ndash;56.</p>"
Cape Omega,OMGA,58.4.2,40.983,-68.567,adelie penguin,24.0,11.0,1981,1981,503.0,1.0,adults,ground,"<p id=""hoshiai1984adelie"" class=""reference"">Hoshiai  T.  T. Sweda  A. Tanimura  et al. (1984). &ldquo;Ad&eacute;lie penguin census in the 1981-82 and 1982-1983 breeding seasons near Syowa Station  Antarctica [Special issue]&rdquo;. In: <em>Memoirs of National Institute of Polar Research</em> 32  pp. 117&ndash;121.</p>"
Cape Omega,OMGA,58.4.2,40.983,-68.567,adelie penguin,14.0,11.0,1984,1984,562.0,1.0,adults,ground,"<p id=""ishikawa1988adelie"" class=""reference"">Ishikawa  S.  O. Matsuda  and K. Kawagushi (1988). &ldquo;Ad&eacute;lie penguin census in the 1984-85 breeding season near Syowa Station  Antarctica with reference to the banding effect on the population&rdquo;. In: <em>Antarctic Record</em> 32.3  pp. 302&ndash;307.</p>"
Cape Omega,OMGA,58.4.2,40.983,-68.567,adelie penguin,10.0,12.0,2012,2012,0.0,1.0,nests,ground,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
O'Neill Point,ONEI,48.1,-63.09,-64.816,gentoo penguin,,,1987,1987,100.0,1.0,nests,ground,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
O'Neill Point,ONEI,48.1,-63.09,-64.816,gentoo penguin,13.0,12.0,2010,2010,221.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
O'Neill Point,ONEI,48.1,-63.09,-64.816,gentoo penguin,22.0,12.0,2013,2013,342.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
